code,time,title,file_name,href
600086,2020-07-18,*ST金钰：关于延期回复上海证券交易所对公司2019年年度报告的信息披露监管问询函的公告,1208044622,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208044622&announcementTime=2020-07-18
600086,2020-07-15,*ST金钰：关于重大事项的提示性公告,1208033043,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208033043&announcementTime=2020-07-15
600086,2020-07-09,*ST金钰：关于延期回复上海证券交易所对公司2019年年度报告的信息披露监管问询函的公告,1208015850,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208015850&announcementTime=2020-07-09
600086,2020-07-08,*ST金钰：关于重大事项的提示性公告,1208012089,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208012089&announcementTime=2020-07-08
600086,2020-07-04,*ST金钰：实际控制人赵宁关于东方金钰股票交易异常波动问询函的回复,1208002581,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208002581&announcementTime=2020-07-04
600086,2020-07-04,*ST金钰：控股股东兴龙实业关于东方金钰股票交易异常波动问询函的回复,1208002580,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208002580&announcementTime=2020-07-04
600086,2020-07-04,*ST金钰：股票交易异常波动公告,1208002579,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208002579&announcementTime=2020-07-04
600086,2020-07-02,*ST金钰：关于收到上海证券交易所对公司2019年年度报告的信息披露监管问询函的公告,1207991689,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207991689&announcementTime=2020-07-02
600086,2020-07-01,*ST金钰：实际控制人赵宁关于东方金钰股票交易异常波动问询函的回复,1207978609,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207978609&announcementTime=2020-07-01
600086,2020-07-01,*ST金钰：控股股东兴龙实业关于东方金钰股票交易异常波动问询函的回复,1207978516,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207978516&announcementTime=2020-07-01
600086,2020-07-01,*ST金钰：股票交易异常波动公告,1207978515,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207978515&announcementTime=2020-07-01
600086,2020-06-23,东方金钰：2019年年度报告,1207951361,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951361&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：2019年年度报告摘要,1207951360,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951360&announcementTime=2020-06-23
